9.74336E-05	0.000658342	0.001027663	0.00031543	0.000136234	0.0024138	0.000116733	4.47181E-05	0.000253884	1.04867E-05	0.000246443	1.79488E-05	0.000132281	0.000217371	0.000204462	0.006733103	1.83638E-05	0.000247805	0.000272252
0.000328438	0.000538952	0.000451295	0.000374903	0.000277303	0.000626615	0.000132937	3.75412E-05	0.00014876	0.000301852	0.000459594	0.000132172	8.81941E-05	0.001229386	0.001575452	0.004004575	9.49468E-05	0.000206061	0.006332282
0.000103788	0.000346769	0.000453712	0.000244865	0.000339864	0.001423318	0.000538953	7.03015E-05	0.00112493	4.41257E-06	2.96589E-05	9.43157E-06	8.09407E-05	0.00039931	0.000433861	0.003454732	5.05521E-05	0.000307125	0.000362519
0.000326928	9.49332E-05	0.000207111	6.35207E-05	0.000202776	0.001585343	0.000135334	0.000701306	0.0004842	3.15733E-05	0.000437225	1.37782E-05	7.51709E-05	0.0002914	6.41118E-06	0.004732444	2.53045E-05	4.42136E-05	0.000151318
0.00026359	7.90401E-05	0.000174303	0.00013791	7.44603E-05	0.00029512	6.45035E-05	0.000168964	8.22122E-10	6.31695E-05	2.91975E-05	2.65556E-05	0.000105976	0.000203459	0.000353466	0.004210147	1.63969E-05	0.00013175	0.002637657
0.000180504	0.000189779	8.04416E-05	4.46644E-05	0.000268763	0.000323994	0.000333973	0.000113001	0.000340196	7.14773E-05	7.89634E-05	9.55278E-05	0.000136781	0.000751233	0.000040242	0.00217597	0.000463748	0.000168679	0.002054517
0.00019934	0.000103194	0.000570879	7.68582E-05	0.000190158	0.000640472	6.64033E-05	0.000731218	0.00024341	0.000270329	0.000614182	4.29972E-05	0.000964756	0.000888378	0.000261318	0.006759895	0.000269422	9.93386E-05	0.000726209
0.000126459	6.95336E-05	0.000384908	0.000127825	0.000875786	0.000725477	0.000222662	3.09389E-05	0.000143699	0.00010698	0.000202105	0.000137861	0.000261217	0.001870673	0.001317919	0.000419415	8.78739E-05	0.000300913	0.000754667
0.000269398	0.000109734	0.000147634	0.000151071	0.0002329	0.000451462	0.00018743	1.06068E-05	0.000243506	3.70101E-05	0.000223395	2.50279E-05	0.00010375	0.000618698	0.002743352	0.000017833	7.41793E-05	0.001083043	0.000558137
0.000166458	0.000658428	0.000476725	0.000160637	0.001055829	0.000541122	0.000107457	6.25923E-06	5.10101E-05	3.94028E-05	3.53517E-05	0.000100438	5.09537E-05	0.000342257	0.000629394	0.001390254	0.000079415	0.000325199	0.000446722
0.000166332	0.000137442	0.00024065	3.77419E-05	0.000492917	0.001089155	0.000184303	0.000100285	1.43887E-05	4.00349E-05	0.000438378	2.55315E-06	0.000238226	0.000768999	0.004872474	0.001058987	5.49115E-05	0.00037037	0.00034686
8.55652E-05	0.000217708	0.000461846	6.36623E-05	8.15333E-05	0.000547192	0.000067019	3.14773E-05	0.000307101	2.36984E-05	2.84325E-05	4.82506E-05	8.43845E-05	0.000114163	0.000459731	0.001844848	0.000147858	9.88725E-05	0.002046332
0.000105232	0.000436065	0.000277502	7.55457E-05	0.000219952	0.004834547	0.000189607	3.04848E-06	0.000600432	3.92156E-05	4.38915E-05	5.93022E-05	0.000269928	9.16908E-05	0.000540501	0.00234526	0.000124693	0.000170113	0.000148598
0.000677151	0.001260167	0.000930138	0.000183706	0.000885545	0.006330011	0.000452574	2.04302E-06	0.000134552	0.000148002	0.000037414	0.000311918	0.000222954	0.000649655	0.000556312	0.002111835	0.000298776	0.000691482	0.000250755
0.000197575	0.000502957	0.000277344	6.13214E-05	0.000573839	0.002706595	0.000213846	0.000044606	0.000114506	0.000213019	0.000143028	7.14505E-05	0.000255606	0.000276218	5.83846E-05	0.000563859	3.91434E-05	0.000121554	0.00016367
5.36188E-05	0.000105875	8.77447E-05	5.10098E-05	0.000663697	0.001719727	0.000195678	4.70132E-05	0.000172085	0.000232546	0.000061671	2.39942E-05	9.30941E-05	0.000818722	0.000496547	0.002510734	4.56374E-06	0.000194782	0.000349011
0.000271337	8.23632E-05	0.000316577	4.10843E-05	0.000310728	0.000129712	0.000400074	1.26261E-05	0.000569447	0.000103679	0.000139483	0.000126951	1.84368E-05	0.000646242	0.000101947	0.001607536	4.0804E-05	7.50975E-05	0.000176674
7.97066E-05	0.000353155	0.000070605	7.85199E-05	0.000332384	0.000797558	7.77975E-05	0.000253361	0.000130285	6.12543E-05	0.000407264	4.07453E-05	3.17853E-05	0.003987796	0.000284991	0.001552937	2.73923E-05	0.000245295	0.000481893
