   4652.90000000   59787.33333333    4244.33333333      38.62653899     634.58253147       1.45000000      64.67767456 
   4669.20000000   60131.00000000    4273.00000000      38.62653899     635.38694603       1.39000000      64.94547670 
   4658.70000000   60666.00000000    4302.66666667      38.62653899     638.40350060       1.53000000      64.96811385 
   4691.00000000   61201.00000000    4332.33333333      39.22079343     646.84985342       1.28000000      65.61073404 
   4711.80000000   61736.00000000    4362.00000000      39.81504788     647.75481980       1.34000000      65.84665228 
   4723.80000000   61778.33333333    4390.33333333      39.81504788     650.36916710       1.38000000      65.97590909 
   4739.70000000   61820.66666667    4418.66666667      39.22079343     644.43660976       1.32000000      65.99602040 
   4756.90000000   61863.00000000    4447.00000000      39.22079343     657.81000172       1.25000000      66.38319544 
   4772.50000000   62417.66666667    4448.00000000      39.22079343     666.85966546       1.24000000      66.67438686 
   4783.30000000   62972.33333333    4449.00000000      39.81504788     654.59234351       1.27000000      66.74245943 
   4793.40000000   63527.00000000    4450.00000000      39.81504788     661.42986722       1.27000000      66.89549539 
   4802.70000000   63578.66666667    4468.66666667      39.81504788     665.55249181       1.28000000      67.00517960 
   4813.60000000   63630.33333333    4487.33333333      39.81504788     670.37897913       1.28000000      67.13840904 
   4821.90000000   63682.00000000    4506.00000000      39.81504788     671.78670460       1.35000000      67.12599943 
   4829.40000000   63727.66666667    4508.00000000      39.81504788     675.30601828       1.44000000      67.12268729 
   4841.40000000   63773.33333333    4510.00000000      39.22079343     675.40657010       1.49000000      67.04395699 
   4850.00000000   63819.00000000    4512.00000000      39.22079343     680.03195379       1.60000000      67.17015305 
   4862.40000000   63842.33333333    4549.33333333      39.22079343     678.22202104       1.66000000      67.27089745 
   4872.90000000   63865.66666667    4586.66666667      39.22079343     688.47830660       1.66000000      67.53351590 
   4885.00000000   63889.00000000    4624.00000000      39.81504788     688.98106570       1.70000000      67.71702214 
   4889.10000000   63950.00000000    4661.00000000      40.40930233     689.78548026       1.68000000      67.88629835 
   4898.70000000   64011.00000000    4698.00000000      40.40930233     698.43293671       1.68000000      68.08572513 
   4909.10000000   64072.00000000    4735.00000000      40.40930233     697.62852216       1.73000000      68.39763463 
   4917.90000000   64755.66666667    4796.33333333      40.40930233     699.33790309       1.73000000      68.75481247 
   4929.00000000   65439.33333333    4857.66666667      40.40930233     704.36549405       1.83000000      69.10799586 
   4936.70000000   66123.00000000    4919.00000000      40.40930233     711.50467322       1.80000000      69.33151990 
   4946.60000000   66190.66666667    4961.66666667      40.40930233     714.92343508       1.72000000      69.55340203 
   4955.40000000   66258.33333333    5004.33333333      41.00355677     715.52674599       1.71000000      69.78169761 
   4964.40000000   66326.00000000    5047.00000000      41.59781122     724.77751336       1.74000000      70.28730805 
   4980.50000000   67005.33333333    5105.66666667      42.19206566     728.79958614       1.78000000      70.77044152 
   4994.30000000   67684.66666667    5164.33333333      42.19206566     739.15642352       1.82000000      71.22704136 
   4998.60000000   68364.00000000    5223.00000000      42.19206566     733.32441800       1.85000000      71.09653525 
   5009.80000000   68407.33333333    5226.00000000      42.19206566     740.16194171       1.90000000      71.14344763 
   5020.20000000   68450.66666667    5229.00000000      42.19206566     740.76525263       1.95000000      71.11363954 
   5028.40000000   68494.00000000    5232.00000000      42.19206566     747.80387998       2.00000000      71.34483222 
   5038.50000000   69200.33333333    5243.66666667      42.19206566     756.45133644       1.96000000      71.65656055 
   5051.90000000   69906.66666667    5255.33333333      42.78632011     754.44030005       1.97000000      71.92340331 
   5063.90000000   70613.00000000    5267.00000000      42.78632011     771.53410933       1.86000000      72.34782754 
   5076.40000000   70601.00000000    5317.66666667      42.78632011     770.02583204       1.72000000      72.58453903 
   5087.40000000   70589.00000000    5368.33333333      42.78632011     775.05342300       1.79000000      72.76131001 
   5094.90000000   70577.00000000    5419.00000000      42.78632011     773.84680117       1.78000000      72.80053795 
   5106.90000000   71058.33333333    5387.33333333      42.78632011     774.24900845       1.84000000      72.84356674 
   5129.70000000   71539.66666667    5355.66666667      43.38057456     775.65673392       1.84000000      73.08432913 
   5140.80000000   72021.00000000    5324.00000000      43.97482900     785.10860493       1.90000000      73.53037569 
   5149.20000000   72365.33333333    5406.00000000      44.56908345     781.79039490       1.90000000      73.85094238 
   5164.20000000   72709.66666667    5488.00000000      44.56908345     790.03564408       1.90000000      74.25940435 
   5179.30000000   73054.00000000    5570.00000000      44.56908345     789.03012588       1.86000000      74.56247474 
   5195.80000000   73477.66666667    5624.00000000      45.16333789     798.58254872       1.88000000      75.03938928 
   5206.80000000   73901.33333333    5678.00000000      45.75759234     802.50406967       1.83000000      75.45973756 
   5218.00000000   74325.00000000    5732.00000000      45.75759234     792.14723228       1.76000000      75.74524564 
   5223.00000000   74834.33333333    5831.66666667      46.35184679     806.52614244       1.72000000      76.33209643 
   5232.50000000   75343.66666667    5931.33333333      46.35184679     818.29070529       1.73000000      76.80379062 
   5248.50000000   75853.00000000    6031.00000000      46.35184679     823.72050354       1.80000000      76.97380480 
   5252.50000000   76317.00000000    6024.33333333      46.35184679     830.05526815       1.75000000      77.14881141 
   5259.50000000   76781.00000000    6017.66666667      47.54035568     827.03871357       1.78000000      77.35350891 
   5277.60000000   77245.00000000    6011.00000000      47.54035568     853.58439386       1.79000000      77.87320978 
   5287.80000000   77492.66666667    6069.66666667      46.94610123     831.66409726       1.82000000      77.71508156 
   5300.70000000   77740.33333333    6128.33333333      47.54035568     841.31707191       1.80000000      78.11649856 
   5320.30000000   77988.00000000    6187.00000000      47.54035568     861.72909122       1.78000000      78.74078422 
   5336.10000000   78481.00000000    6267.00000000      48.72886457     896.92222797       1.73000000      79.67706405 
   5349.60000000   78974.00000000    6347.00000000      48.72886457     904.96637351       1.77000000      80.08534171 
   5366.40000000   79467.00000000    6427.00000000      48.72886457     907.27906536       1.79000000      80.38881405 
   5386.20000000   79914.66666667    6491.66666667      48.72886457     914.82045180       1.90000000      80.70828254 
   5397.60000000   80362.33333333    6556.33333333      48.72886457     921.15521642       1.94000000      81.00373560 
   5429.90000000   80810.00000000    6621.00000000      48.72886457     937.84681842       1.84000000      81.53000961 
   5446.00000000   81098.33333333    6671.33333333      49.91737346     949.61138127       1.73000000      82.06817923 
   5462.60000000   81386.66666667    6721.66666667      49.91737346     957.95718227       1.55000000      82.45634752 
   5477.30000000   81675.00000000    6772.00000000      50.51162791     953.93510950       1.56000000      82.80248941 
   5500.90000000   82360.00000000    6830.33333333      49.91737346     962.28091050       1.58000000      83.16418093 
   5509.20000000   83045.00000000    6888.66666667      50.51162791     969.52064149       1.73000000      83.48776306 
   5525.70000000   83730.00000000    6947.00000000      50.51162791     968.41457148       1.72000000      83.50375777 
   5543.70000000   84019.00000000    6897.66666667      49.32311902     969.01788239       1.72000000      83.37231478 
   5556.60000000   84308.00000000    6848.33333333      49.32311902     980.17913433       1.70000000      83.49186137 
   5575.10000000   84597.00000000    6799.00000000      49.32311902     985.30727712       1.77000000      83.91200822 
   5590.40000000   84958.00000000    6959.33333333      50.51162791    1009.84192102       1.68000000      84.78042272 
   5606.90000000   85319.00000000    7119.66666667      51.10588235    1011.35019831       1.64000000      85.30622940 
   5635.60000000   85680.00000000    7280.00000000      51.70013680    1012.75792378       1.60000000      85.68557227 
   5643.50000000   85825.00000000    7354.66666667      52.29439124    1033.67270219       1.61000000      86.08302304 
   5656.00000000   85970.00000000    7429.33333333      51.70013680    1022.81310571       1.65000000      86.01017104 
   5665.00000000   86115.00000000    7504.00000000      51.10588235    1040.61077772       1.78000000      86.12570166 
   5668.90000000   86207.33333333    7587.33333333      51.10588235    1050.06264873       1.89000000      86.21993000 
   5675.20000000   86299.66666667    7670.66666667      52.29439124    1063.63714434       2.02000000      86.52182323 
   5683.00000000   86392.00000000    7754.00000000      52.29439124    1064.84376617       1.98000000      86.76087110 
   5680.30000000   87135.00000000    7803.33333333      52.88864569    1072.58625625       1.94000000      87.07312845 
   5686.40000000   87878.00000000    7852.66666667      52.29439124    1075.30115537       1.91000000      87.22456001 
   5689.90000000   88621.00000000    7902.00000000      52.29439124    1079.92653906       2.04000000      87.12013384 
   5692.30000000   88739.00000000    7943.00000000      52.29439124    1081.93757544       2.01000000      87.09601791 
   5694.80000000   88857.00000000    7984.00000000      52.29439124    1086.26130367       2.07000000      87.03181364 
   5693.10000000   88975.00000000    8025.00000000      51.70013680    1085.95964822       2.18000000      86.67243377 
   5700.90000000   88550.00000000    8036.00000000      50.51162791    1082.03812726       2.23000000      86.30024493 
   5703.50000000   88125.00000000    8047.00000000      50.51162791    1120.75057769       2.44000000      86.34677520 
   5704.20000000   87700.00000000    8058.00000000      50.51162791    1117.63347129       2.48000000      86.67210783 
   5718.10000000   88580.66666667    8190.33333333      51.10588235    1116.72850491       2.48000000      87.21783399 
   5721.70000000   89461.33333333    8322.66666667      52.88864569    1134.22452147       2.54000000      87.98604651 
   5725.60000000   90342.00000000    8455.00000000      52.29439124    1136.43666149       2.59000000      87.75967080 
   5728.50000000   90362.33333333    8482.00000000      52.29439124    1153.42991895       2.63000000      87.75263372 
   5736.50000000   90382.66666667    8509.00000000      52.88864569    1157.45199172       2.75000000      87.69003440 
   5746.50000000   90403.00000000    8536.00000000      53.48290014    1175.45076737       2.88000000      88.23511891 
   5757.60000000   91174.66666667    8679.66666667      54.07715458    1187.71808933       2.93000000      88.79070184 
   5785.10000000   91946.33333333    8823.33333333      54.67140903    1197.27051216       3.05000000      89.38284796 
   5788.70000000   92718.00000000    8967.00000000      57.04842681    1212.05162959       2.85000000      90.29500395 
   5800.10000000   93620.00000000    9103.66666667      55.85991792    1221.30239696       2.74000000      90.66706508 
   5817.40000000   94522.00000000    9240.33333333      56.45417237    1237.79289533       2.55000000      91.44231255 
   5835.50000000   95424.00000000    9377.00000000      56.45417237    1256.59608553       2.48000000      91.80392097 
   5822.40000000   95388.00000000    9544.33333333      57.04842681    1276.40479393       2.51000000      91.95966415 
   5846.00000000   95352.00000000    9711.66666667      56.45417237    1290.88425591       2.51000000      92.18742788 
   5860.60000000   95316.00000000    9879.00000000      57.64268126    1324.46856355       2.45000000      92.87899798 
   5880.70000000   95466.33333333   10101.00000000      58.83119015    1337.33919641       2.24000000      93.54592660 
   5909.40000000   95616.66666667   10323.00000000      59.42544460    1369.01301949       2.02000000      94.35716617 
   5920.30000000   95767.00000000   10545.00000000      60.01969904    1393.14545611       2.06000000      94.74493335 
   5940.30000000   96742.00000000   10660.00000000      59.42544460    1416.47347819       2.04000000      95.07616681 
   5981.30000000   97717.00000000   10775.00000000      59.42544460    1440.50536299       2.20000000      95.50056231 
   6000.80000000   98692.00000000   10890.00000000      59.42544460    1462.92841869       2.14000000      95.91745485 
   6004.70000000   98752.66666667   11054.33333333      60.01969904    1501.03755820       2.22000000      96.31277994 
   6023.30000000   98813.33333333   11218.66666667      61.20820793    1516.12033109       1.95000000      96.98622626 
   6042.70000000   98874.00000000   11383.00000000      61.20820793    1523.66171754       2.04000000      96.95285008 
   6046.50000000   98291.66666667   11623.00000000      61.20820793    1557.74878427       2.12000000      97.01319665 
   6060.70000000   97709.33333333   11863.00000000      61.20820793    1570.11665804       2.33000000      96.88292593 
   6069.10000000   97127.00000000   12103.00000000      61.20820793    1603.70096568       2.16000000      97.06394198 
   6050.00000000   97667.33333333   12195.00000000      61.20820793    1630.64885325       2.40000000      96.67736902 
   6042.40000000   98207.66666667   12287.00000000      60.01969904    1653.27301259       2.55000000      96.25328557 
   6036.80000000   98748.00000000   12379.00000000      59.42544460    1664.13260907       2.93000000      95.86067483 
   6027.40000000   98828.33333333   12626.33333333      58.23693570    1675.29386101       3.53000000      95.19444017 
   5999.30000000   98908.66666667   12873.66666667      57.64268126    1672.67951371       3.88000000      94.57944808 
   5971.20000000   98989.00000000   13121.00000000      57.04842681    1712.90024142       4.35000000      94.27576414 
   5958.20000000   98922.00000000   13384.00000000      55.85991792    1735.92660804       4.47000000      94.14283393 
   5965.10000000   98855.00000000   13647.00000000      55.26566347    1761.96952923       4.76000000      94.11895807 
   5959.60000000   98788.00000000   13910.00000000      55.26566347    1779.16389033       4.94000000      94.02015653 
   5976.10000000   99465.00000000   14031.66666667      54.67140903    1840.90270736       5.14000000      94.24834731 
   5994.00000000  100142.00000000   14153.33333333      54.07715458    1820.28958441       4.95000000      94.27459807 
   6002.70000000  100819.00000000   14275.00000000      54.67140903    1857.39320573       4.75000000      94.65096273 
   6001.90000000  100781.00000000   14408.33333333      54.67140903    1884.74330057       4.79000000      94.62965612 
   5995.40000000  100743.00000000   14541.66666667      54.67140903    1899.42386618       4.72000000      94.57599629 
   5994.90000000  100705.00000000   14675.00000000      55.85991792    1933.41038110       5.14000000      94.22707000 
   5995.90000000  100584.66666667   14842.33333333      55.85991792    1968.00020693       5.39000000      93.85447156 
   5985.10000000  100464.33333333   15009.66666667      57.04842681    1993.03760993       5.23000000      93.82404506 
   5979.30000000  100344.00000000   15177.00000000      57.04842681    2036.67709950       5.19000000      94.13368718 
   5987.40000000  101255.33333333   15324.00000000      57.04842681    2037.98427315       4.85000000      94.53477340 
   5988.50000000  102166.66666667   15471.00000000      59.42544460    2048.44166236       4.76000000      95.07105731 
   5994.30000000  103078.00000000   15618.00000000      58.83119015    2101.83467839       4.84000000      95.26375965 
   5994.60000000  103268.00000000   15777.00000000      57.64268126    2027.92909122       4.79000000      94.74125064 
   5993.50000000  103458.00000000   15936.00000000      60.01969904    2048.94442145       4.62000000      95.30475949 
   5992.30000000  103648.00000000   16095.00000000      59.42544460    2070.56306260       4.66000000      95.53600131 
   5995.30000000  103926.66666667   16438.33333333      57.64268126    2106.15840662       4.85000000      95.58889175 
   5994.80000000  104205.33333333   16781.66666667      60.01969904    2133.91070874       4.89000000      96.25440740 
   6001.40000000  104484.00000000   17125.00000000      60.01969904    2142.85982066       4.98000000      96.22927099 
   6004.50000000  104874.00000000   17284.33333333      60.61395349    2150.80341438       5.11000000      96.22244156 
   6005.20000000  105264.00000000   17443.66666667      58.83119015    2187.50482842       4.87000000      96.31715863 
   6001.70000000  105654.00000000   17603.00000000      58.83119015    2189.81752026       4.78000000      96.21170535 
   6011.90000000  105396.66666667   17710.00000000      59.42544460    2206.91132954       4.64000000      96.40132957 
   6012.80000000  105139.33333333   17817.00000000      34.06200669    2222.29575789       5.16000000      91.65917411 
   6012.90000000  104882.00000000   17924.00000000      34.05358759    2235.66914985       5.50000000      91.43920643 
   6011.50000000  105304.66666667   18044.00000000      34.04516849    2243.51219176       5.66000000      91.31536516 
   6006.10000000  105727.33333333   18164.00000000      34.03674938    2312.79239524       5.72000000      91.53022458 
   6009.50000000  106150.00000000   18284.00000000      39.06800530    2322.44536989       5.71000000      92.52967098 
   6007.60000000  105846.66666667   18422.33333333      44.09926122    2311.98798069       5.89000000      93.13437101 
   6014.10000000  105543.33333333   18560.66666667      49.13051714    2332.40000000       5.79000000      94.05963372 
   6007.50000000  105240.00000000   18699.00000000      48.80722359    2346.40000000       5.80000000      93.94121641 
   6005.30000000  105187.33333333   18870.00000000      48.48393004    2405.80000000       6.76000000      93.34776105 
   6004.50000000  105134.66666667   19041.00000000      48.16063648    2385.20000000       5.88000000      93.78062077 
   6012.60000000  105082.00000000   19212.00000000      47.93668835    2397.90000000       5.70000000      94.25145453 
   6012.60000000  105622.66666667   19485.33333333      47.71274021    2359.50000000       5.90000000      94.13546796 
   5999.06345440  106163.33333333   19758.66666667      47.48879207    2442.40000000       6.68102780      94.04715743 
   6007.91192730  106704.00000000   20032.00000000      47.86428406    2428.70000000       6.37050330      94.29840116 
   6036.80361550  107231.66666667   20099.00000000      48.23977605    2529.30000000       6.30155830      95.02498493 
   6034.80604020  107759.33333333   20166.00000000      48.61526804    2543.10000000       6.21878890      95.15048156 
   6037.62939330  108287.00000000   20233.00000000      48.65904738    2548.70000000       6.30729760      95.29892921 
   6033.18468910  108721.66666667   20546.00000000      48.70282671    2565.90000000       6.22698220      95.57649399 
   6043.70821600  109156.33333333   20859.00000000      48.74660605    2586.60000000       6.48787360      95.71093025 
   5997.26561500  109591.00000000   21172.00000000      48.75502515    2632.20000000       6.20145200      95.63470534 
   6041.97490200  110013.33333333   21301.33333333      48.76344426    2636.40000000       6.17142680      95.82865301 
   6035.43022390  110435.66666667   21430.66666667      48.77186336    2649.70000000       6.35908460      95.53178641 
   6057.33647240  110858.00000000   21560.00000000      49.16587738    2689.50000000       6.40343190      96.06714524 
   6057.85554700  111499.00000000   21836.66666667      49.55989139    2675.30000000       6.38487020      96.26935464 
   6065.85056530  112140.00000000   22113.33333333      49.95390541    2715.10000000       6.28283410      96.81861763 
   6060.95340130  112781.00000000   22390.00000000      50.37822820    2735.00000000       6.36431900      96.74823563 
   6070.41085290  112830.00000000   22523.66666667      50.80255099    2758.40000000       6.54058540      96.72056647 
   6072.84254190  112879.00000000   22657.33333333      51.22687378    2760.10000000       6.21465950      96.94477183 
   6103.34240630  112928.00000000   22791.00000000      51.51985856    2769.10000000       6.25759070      97.11134353 
   6101.21337090  113218.33333333   22918.66666667      51.81284334    2826.30000000       6.28338330      97.25781300 
   6117.03459860  113508.66666667   23046.33333333      52.10582812    2896.40000000       6.11552380      97.73216182 
   6128.08140930  113799.00000000   23174.00000000      52.05362969    2837.10000000       6.28362560      97.53150411 
   6157.19653970  114551.33333333   23411.33333333      52.00143125    2875.50000000       6.39402840      97.89948711 
   6188.45442940  115303.66666667   23648.66666667      51.94923281    2924.90000000       6.06515980      98.67361362 
   6189.02786540  116056.00000000   23886.00000000      51.13763129    2937.50000000       6.12046540      98.45188311 
   6209.14458980  115827.00000000   24173.33333333      50.32602976    2999.90000000       6.16402650      98.57208313 
   6225.64281840  115598.00000000   24460.66666667      49.51442824    3004.70000000       6.02838790      98.58006292 
   6238.23780270  115369.00000000   24748.00000000      49.11367894    3077.20000000       5.98088800      98.95288049 
   6250.19655800  115373.33333333   25131.33333333      48.71292964    3066.20000000       6.15609970      98.82148170 
   6271.77799390  115377.66666667   25514.66666667      48.31218034    3134.30000000       6.25449900      99.11834685 
   6279.66219260  115382.00000000   25898.00000000      49.11704658    3190.70000000       6.34054280      99.51085604 
   6310.27772470  116247.00000000   26042.66666667      49.92191282    3217.00000000       6.09824890     100.21357194 
   6321.71426440  117112.00000000   26187.33333333      50.72677906    3265.10000000       6.17182210     100.60341405 
   6326.01278690  117977.00000000   26332.00000000      50.67963209    3298.00000000       6.18288290     100.90638783 
   6311.29828750  118729.66666667   26690.33333333      50.63248511    3325.70000000       6.05896830     101.16369154 
   6336.95612130  119482.33333333   27048.66666667      50.58533813    3331.30000000       5.86824290     101.68432674 
   6357.51796700  120235.00000000   27407.00000000      51.14773421    3400.00000000       6.05262610     101.87289677 
   6359.76337010  120019.00000000   27621.00000000      51.71013029    3400.00000000       5.94051580     101.92711847 
   6378.84404420  119803.00000000   27835.00000000      52.27252636    3450.60000000       5.64628040     102.43096219 
   6382.36992070  119587.00000000   28049.00000000      51.94418135    3472.30000000       5.77793770     102.52572001 
   6411.86378700  120134.66666667   28441.33333333      51.61583633    3493.60000000       5.58509040     103.07297096 
   6410.09319930  120682.33333333   28833.66666667      51.28749132    3545.80000000       5.59170060     103.33679958 
   6425.29931610  121230.00000000   29226.00000000      50.85811707    3575.40000000       5.39332580     103.74111704 
   6420.39551110  121776.00000000   29557.66666667      50.42874282    3622.30000000       5.87365850     103.49075627 
   6436.21246030  122322.00000000   29889.33333333      49.99936857    3717.50000000       5.85200520     103.96745086 
   6465.04810310  122868.00000000   30221.00000000      50.53482351    3733.70000000       5.84122230     104.25481428 
   6434.40931620  122875.33333333   30550.00000000      51.07027846    3712.80000000       5.87204320     103.95585091 
   6424.54521590  122882.66666667   30879.00000000      51.60573341    3716.20000000       6.01304080     103.79481445 
   6436.20675760  122890.00000000   31208.00000000      51.51480710    3775.80000000       6.02724630     103.96068273 
   6471.20024380  122662.00000000   31466.00000000      51.42388079    3835.80000000       6.00842170     104.32081902 
   6457.16145060  122434.00000000   31724.00000000      51.33295447    3785.70000000       6.34442880     103.67376597 
   6449.29545420  122206.00000000   31982.00000000      52.40723201    3894.40000000       6.33573130     104.23377267 
   6462.02448290  122559.33333333   32434.66666667      53.48150955    3520.70000000       6.36163060     103.31855610 
   6438.99099620  122912.66666667   32887.33333333      54.55578708    3528.40000000       6.59589100     103.23678253 
   6425.07620730  123266.00000000   33340.00000000      54.13988340    3561.60000000       6.79294720     102.69325051 
   6419.62016930  122885.33333333   33525.33333333      53.72397971    3560.50000000       6.96174000     102.11909919 
   6424.01719510  122504.66666667   33710.66666667      53.30807602    3583.70000000       7.01464070     101.79541603 
   6404.21537020  122124.00000000   33896.00000000      52.62612869    3578.30000000       7.44906510     100.97033109 
   6407.77117910  121755.66666667   34138.00000000      51.94418135    3591.50000000       8.30076000     100.03865627 
   6351.40858390  121387.33333333   34380.00000000      51.26223401    3650.20000000       8.70273310      99.20649649 
   6302.56089950  121019.00000000   34622.00000000      50.76887458    3644.50000000       9.41761790      98.04383097 
   6298.73572350  120488.00000000   34896.66666667      50.27551514    3703.00000000       9.32550360      98.04016338 
   6295.68126980  119957.00000000   35171.33333333      49.78215571    3817.80000000       9.69057170      97.84955248 
   6262.98372810  119426.00000000   35446.00000000      50.31929448    3825.20000000       9.93773340      97.34635428 
   6241.72362650  119793.33333333   35334.33333333      50.85643325    3889.90000000      10.17853480      97.09742363 
   6270.23020610  120160.66666667   35222.66666667      51.39357201    3784.10000000      10.33122800      96.75014632 
   6274.95943090  120528.00000000   35111.00000000      51.52996148    3844.90000000      10.23599010      97.48898757 
   6288.11507860  121038.33333333   36064.66666667      51.66635095    3867.50000000      10.33143450      98.01487591 
   6287.31805940  121548.66666667   37018.33333333      51.80274042    3951.70000000      10.22398180      98.78213903 
   6319.64233320  122059.00000000   37972.00000000      51.76569637    3947.40000000      10.35846790      98.79321196 
   6323.11415410  122959.00000000   37961.00000000      51.72865231    3973.40000000      10.00919560      99.07659169 
   6357.37949410  123859.00000000   37950.00000000      51.69160826    3978.50000000       9.66948650      99.50472397 
   6386.72531450  124759.00000000   37939.00000000      52.31293806    4021.30000000       9.47271670     100.37137359 
   6383.39281640  125493.00000000   38287.00000000      52.93426785    4036.50000000       9.53028630     100.81082387 
   6396.64460590  126227.00000000   38635.00000000      53.55559765    4057.00000000       9.41057710     101.47034077 
