7.8759,7.9231,7.9856,8.0338,8.0686,8.0938,8.1128,8.1274,8.1389,8.1481,8.1556,8.1617,8.1667,8.1707,8.1741,8.1768,8.179,8.1807,8.1821,8.1832,8.184,8.1846,8.185,8.1853,8.1854,8.1854,8.1852,8.1851,8.1848,8.1845,7.8801,8.0541,8.154,8.197,8.2155,8.2241,8.2285,8.2306,8.2313,8.2308,8.2295,8.2275,8.225,8.2222,8.2191,8.2158,8.2124,8.2089,8.2055,8.2021,8.1987,8.1955,8.1924,8.1893,8.1865,8.1837,8.1811,8.1786,8.1763,8.1741,0
8.0099,8.0765,8.1452,8.1895,8.2153,8.2302,8.2394,8.2453,8.2496,8.2527,8.2552,8.2573,8.259,8.2605,8.2617,8.2628,8.2638,8.2647,8.2654,8.2661,8.2668,8.2673,8.2679,8.2683,8.2688,8.2692,8.2696,8.2699,8.2702,8.2705,8.0385,8.2335,8.3144,8.3237,8.3117,8.2989,8.2901,8.2849,8.2821,8.2807,8.28,8.2797,8.2795,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,8.2794,0
7.9992,8.0278,8.0764,8.1154,8.1421,8.16,8.1719,8.1803,8.1865,8.1911,8.1949,8.1979,8.2004,8.2026,8.2045,8.2061,8.2075,8.2088,8.2099,8.211,8.2119,8.2127,8.2135,8.2142,8.2149,8.2155,8.216,8.2165,8.217,8.2175,7.9901,8.1238,8.2122,8.2453,8.2506,8.2466,8.2413,8.237,8.2342,8.2325,8.2316,8.231,8.2308,8.2306,8.2306,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,8.2305,0
8.0621,8.0684,8.0827,8.1061,8.1307,8.1526,8.1708,8.1855,8.1975,8.2072,8.2152,8.222,8.2277,8.2326,8.2368,8.2405,8.2438,8.2467,8.2493,8.2517,8.2538,8.2557,8.2575,8.2591,8.2606,8.2619,8.2632,8.2644,8.2655,8.2665,8.0778,8.0836,8.1437,8.206,8.2487,8.273,8.2854,8.2914,8.2941,8.2953,8.2958,8.2961,8.2961,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,8.2962,0
7.9935,8.0146,8.058,8.0956,8.124,8.1448,8.1604,8.1722,8.1815,8.189,8.1951,8.2002,8.2045,8.2082,8.2114,8.2142,8.2167,8.2189,8.2209,8.2226,8.2242,8.2257,8.227,8.2282,8.2294,8.2304,8.2313,8.2322,8.2331,8.2338,7.9774,8.0967,8.1842,8.2269,8.245,8.2521,8.2548,8.2557,8.2561,8.2562,8.2562,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,8.2563,0
8.041,8.0912,8.1517,8.1987,8.232,8.2555,8.2725,8.2851,8.2949,8.3027,8.309,8.3143,8.3188,8.3226,8.3259,8.3288,8.3314,8.3336,8.3357,8.3375,8.3392,8.3407,8.342,8.3433,8.3445,8.3455,8.3465,8.3474,8.3483,8.3491,8.0614,8.2179,8.3157,8.3571,8.3708,8.374,8.3741,8.3735,8.3729,8.3726,8.3724,8.3724,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,8.3723,0
8.0524,8.1137,8.1853,8.2373,8.2729,8.2977,8.3157,8.3293,8.3399,8.3484,8.3553,8.3611,8.366,8.3702,8.3738,8.377,8.3798,8.3823,8.3845,8.3865,8.3883,8.39,8.3915,8.3929,8.3942,8.3953,8.3964,8.3974,8.3984,8.3992,8.0694,8.2695,8.3715,8.4083,8.4199,8.4233,8.4243,8.4246,8.4246,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,8.4247,0
8.1176,8.1777,8.2435,8.2967,8.3366,8.3662,8.3885,8.4056,8.419,8.4298,8.4386,8.446,8.4523,8.4576,8.4623,8.4663,8.4699,8.4731,8.476,8.4785,8.4809,8.483,8.4849,8.4867,8.4883,8.4898,8.4912,8.4925,8.4937,8.4948,8.1575,8.3155,8.4244,8.4812,8.5077,8.5192,8.5241,8.526,8.5268,8.5271,8.5272,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,8.5273,0
8.1011,8.1766,8.2487,8.3016,8.3388,8.3653,8.3846,8.3993,8.4108,8.42,8.4275,8.4337,8.439,8.4436,8.4475,8.451,8.454,8.4567,8.4591,8.4613,8.4633,8.465,8.4667,8.4682,8.4696,8.4708,8.472,8.4731,8.4741,8.4751,8.1574,8.3366,8.4362,8.4783,8.4942,8.4998,8.5017,8.5023,8.5025,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,8.5026,0
8.0994,8.1804,8.2655,8.3262,8.3661,8.3924,8.4104,8.4234,8.4332,8.4409,8.4471,8.4523,8.4566,8.4603,8.4635,8.4663,8.4688,8.471,8.473,8.4748,8.4764,8.4778,8.4791,8.4804,8.4815,8.4825,8.4835,8.4844,8.4852,8.486,8.1446,8.3675,8.4853,8.5223,8.5263,8.5214,8.5163,8.5127,8.5106,8.5095,8.509,8.5087,8.5086,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,8.5085,0
8.0998,8.1567,8.2178,8.262,8.2924,8.3137,8.3292,8.3409,8.35,8.3573,8.3632,8.3682,8.3724,8.376,8.3791,8.3819,8.3843,8.3864,8.3883,8.39,8.3916,8.393,8.3943,8.3955,8.3966,8.3976,8.3985,8.3994,8.4002,8.401,8.1268,8.2911,8.3761,8.4078,8.4183,8.4215,8.4225,8.4227,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,8.4228,0
8.0774,8.1466,8.2094,8.2508,8.2773,8.295,8.3074,8.3167,8.3239,8.3296,8.3343,8.3382,8.3415,8.3443,8.3467,8.3489,8.3508,8.3524,8.3539,8.3553,8.3565,8.3576,8.3586,8.3596,8.3604,8.3612,8.362,8.3626,8.3633,8.3639,8.1228,8.2931,8.3636,8.3816,8.3837,8.3827,8.3819,8.3814,8.3811,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,8.381,0
8.1234,8.2234,8.2883,8.3246,8.3467,8.3615,8.3721,8.38,8.3862,8.3911,8.3952,8.3985,8.4014,8.4038,8.4059,8.4078,8.4094,8.4108,8.4121,8.4133,8.4144,8.4153,8.4162,8.417,8.4178,8.4184,8.4191,8.4197,8.4202,8.4207,8.208,8.3956,8.4302,8.4349,8.4354,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,8.4355,0
8.1094,8.227,8.302,8.3437,8.3691,8.386,8.3981,8.4072,8.4143,8.4199,8.4246,8.4284,8.4317,8.4345,8.4369,8.439,8.4409,8.4426,8.4441,8.4454,8.4466,8.4477,8.4487,8.4496,8.4505,8.4513,8.452,8.4527,8.4533,8.4539,8.2109,8.427,8.4653,8.4702,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,8.4708,0
8.1519,8.2646,8.3407,8.3844,8.4113,8.4293,8.4422,8.4519,8.4594,8.4654,8.4704,8.4745,8.4779,8.4809,8.4835,8.4857,8.4877,8.4895,8.4911,8.4925,8.4938,8.495,8.496,8.497,8.4979,8.4988,8.4995,8.5002,8.5009,8.5015,8.2494,8.4623,8.5103,8.5182,8.5194,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,8.5196,0
8.1509,8.2734,8.3485,8.3897,8.4147,8.4314,8.4433,8.4523,8.4593,8.4648,8.4694,8.4732,8.4764,8.4791,8.4815,8.4836,8.4855,8.4871,8.4886,8.4899,8.4911,8.4922,8.4931,8.4941,8.4949,8.4957,8.4964,8.497,8.4977,8.4982,8.2608,8.4762,8.5105,8.5145,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,8.5149,0
8.113,8.2088,8.2867,8.3346,8.3648,8.3852,8.3997,8.4106,8.4191,8.4259,8.4315,8.4361,8.44,8.4434,8.4463,8.4489,8.4511,8.4531,8.4549,8.4565,8.458,8.4593,8.4605,8.4616,8.4626,8.4636,8.4644,8.4652,8.466,8.4667,8.1809,8.3994,8.4693,8.484,8.4866,8.487,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,8.4871,0
8.0493,8.0952,8.1542,8.1955,8.223,8.2419,8.2555,8.2657,8.2736,8.28,8.2852,8.2895,8.2932,8.2964,8.2991,8.3015,8.3036,8.3055,8.3071,8.3086,8.31,8.3112,8.3124,8.3134,8.3144,8.3153,8.3161,8.3168,8.3175,8.3182,8.0431,8.2251,8.3049,8.329,8.3353,8.3368,8.3372,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,8.3373,0
8.0622,8.14,8.2146,8.2637,8.2952,8.3164,8.3314,8.3427,8.3514,8.3584,8.3641,8.3688,8.3728,8.3763,8.3793,8.3819,8.3842,8.3862,8.3881,8.3897,8.3912,8.3926,8.3938,8.3949,8.396,8.3969,8.3978,8.3987,8.3994,8.4001,8.1022,8.3132,8.3977,8.419,8.4223,8.422,8.4215,8.4212,8.4211,8.4211,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,8.421,0
8,8.0478,8.1227,8.1841,8.2283,8.2598,8.2828,8.3002,8.3137,8.3246,8.3335,8.3409,8.3471,8.3525,8.3571,8.3612,8.3648,8.368,8.3709,8.3734,8.3758,8.3779,8.3798,8.3816,8.3832,8.3847,8.3861,8.3874,8.3886,8.3897,8.0014,8.1953,8.3338,8.393,8.4134,8.4198,8.4216,8.4221,8.4222,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,8.4223,0
8.0255,8.1052,8.1723,8.22,8.253,8.2763,8.2933,8.3061,8.3161,8.3241,8.3307,8.3361,8.3408,8.3447,8.3482,8.3512,8.3538,8.3562,8.3583,8.3602,8.3619,8.3635,8.3649,8.3662,8.3674,8.3685,8.3695,8.3705,8.3714,8.3722,8.0996,8.2588,8.3431,8.3777,8.3902,8.3943,8.3957,8.3961,8.3962,8.3962,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,8.3963,0
8.0647,8.1796,8.2539,8.2961,8.322,8.3394,8.3518,8.3611,8.3683,8.3741,8.3789,8.3828,8.3862,8.389,8.3915,8.3937,8.3956,8.3973,8.3988,8.4002,8.4014,8.4026,8.4036,8.4046,8.4054,8.4062,8.407,8.4077,8.4083,8.4089,8.1728,8.3743,8.4181,8.4251,8.4261,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,8.4263,0
8.0665,8.1698,8.2369,8.2815,8.3122,8.334,8.3501,8.3623,8.3719,8.3796,8.3859,8.3912,8.3956,8.3994,8.4027,8.4056,8.4082,8.4104,8.4125,8.4143,8.4159,8.4174,8.4188,8.4201,8.4212,8.4223,8.4233,8.4242,8.4251,8.4259,8.1943,8.3346,8.3991,8.4277,8.4401,8.4453,8.4475,8.4484,8.4488,8.4489,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,8.449,0
8.156,8.3371,8.4292,8.4782,8.5079,8.5277,8.5419,8.5525,8.5607,8.5673,8.5727,8.5773,8.5811,8.5843,8.5872,8.5896,8.5918,8.5938,8.5955,8.5971,8.5985,8.5998,8.6009,8.602,8.603,8.6039,8.6048,8.6056,8.6063,8.607,8.3849,8.5935,8.6232,8.6264,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,8.6268,0
8.1431,8.3231,8.4206,8.4734,8.5056,8.5272,8.5425,8.5541,8.563,8.5702,8.5761,8.581,8.5851,8.5887,8.5918,8.5944,8.5968,8.5989,8.6008,8.6025,8.6041,8.6055,8.6067,8.6079,8.609,8.61,8.6109,8.6117,8.6125,8.6133,8.3426,8.5914,8.6286,8.6339,8.6347,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,8.6348,0
8.1423,8.3013,8.3754,8.4138,8.4369,8.4523,8.4633,8.4716,8.478,8.4831,8.4873,8.4908,8.4938,8.4963,8.4985,8.5004,8.5021,8.5036,8.505,8.5062,8.5073,8.5083,8.5092,8.5101,8.5108,8.5115,8.5122,8.5128,8.5134,8.5139,8.343,8.5141,8.5281,8.5292,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,8.5293,0
8.0889,8.2611,8.3483,8.3952,8.4238,8.4429,8.4566,8.4668,8.4748,8.4812,8.4864,8.4907,8.4944,8.4975,8.5003,8.5027,8.5048,8.5067,8.5083,8.5098,8.5112,8.5124,8.5136,8.5146,8.5156,8.5165,8.5173,8.518,8.5187,8.5194,8.3049,8.5031,8.5332,8.5377,8.5384,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,8.5385,0
8.0648,8.2098,8.2883,8.3317,8.3584,8.3762,8.389,8.3985,8.406,8.412,8.4168,8.4209,8.4243,8.4273,8.4298,8.4321,8.434,8.4358,8.4374,8.4388,8.44,8.4412,8.4423,8.4432,8.4441,8.445,8.4457,8.4464,8.4471,8.4477,8.2362,8.4234,8.4579,8.4642,8.4653,8.4655,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,8.4656,0
8.0498,8.169,8.2397,8.281,8.307,8.3245,8.3371,8.3466,8.354,8.3599,8.3647,8.3687,8.3721,8.375,8.3775,8.3797,8.3817,8.3834,8.385,8.3864,8.3876,8.3888,8.3898,8.3908,8.3917,8.3925,8.3932,8.3939,8.3946,8.3952,8.1843,8.3546,8.3981,8.4091,8.4119,8.4126,8.4128,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,8.4129,0
8.0925,8.2517,8.3358,8.381,8.4082,8.4263,8.4392,8.4489,8.4564,8.4624,8.4673,8.4714,8.4748,8.4778,8.4804,8.4826,8.4846,8.4864,8.4879,8.4894,8.4907,8.4918,8.4929,8.4939,8.4948,8.4956,8.4964,8.4971,8.4977,8.4984,8.2812,8.4836,8.5144,8.5174,8.517,8.5166,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,8.5164,0
8.169,8.34,8.4223,8.4626,8.4852,8.4996,8.5097,8.5172,8.523,8.5276,8.5314,8.5346,8.5372,8.5395,8.5415,8.5432,8.5448,8.5461,8.5473,8.5484,8.5494,8.5503,8.5511,8.5519,8.5526,8.5532,8.5538,8.5544,8.5549,8.5554,8.3805,8.5771,8.588,8.579,8.5732,8.5707,8.5697,8.5694,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,8.5693,0
8.1381,8.2952,8.3855,8.4309,8.4537,8.4655,8.4719,8.4757,8.4782,8.4799,8.4811,8.4821,8.4829,8.4836,8.4842,8.4847,8.4852,8.4856,8.4859,8.4863,8.4866,8.4868,8.4871,8.4873,8.4875,8.4877,8.4878,8.488,8.4882,8.4883,8.3073,8.5416,8.5748,8.5566,8.5335,8.5164,8.5057,8.4995,8.4961,8.4943,8.4933,8.4929,8.4926,8.4925,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,8.4924,0
8.1909,8.3448,8.4479,8.5089,8.5442,8.5644,8.576,8.5827,8.5866,8.5888,8.5901,8.5909,8.5914,8.5918,8.592,8.5921,8.5922,8.5923,8.5924,8.5924,8.5925,8.5925,8.5926,8.5926,8.5926,8.5927,8.5927,8.5927,8.5928,8.5928,8.3506,8.6051,8.6846,8.6925,8.6762,8.6553,8.6369,8.6228,8.6127,8.6058,8.6013,8.5984,8.5965,8.5953,8.5946,8.5941,8.5939,8.5937,8.5936,8.5935,8.5935,8.5935,8.5935,8.5935,8.5935,8.5935,8.5935,8.5934,8.5934,8.5934,0
8.1965,8.3484,8.4394,8.4885,8.5138,8.5262,8.5318,8.5339,8.5342,8.5337,8.5328,8.5318,8.5308,8.5299,8.529,8.5283,8.5276,8.5269,8.5264,8.5258,8.5254,8.5249,8.5246,8.5242,8.5239,8.5236,8.5233,8.523,8.5228,8.5226,8.3701,8.5882,8.6382,8.6278,8.6016,8.5761,8.5561,8.5418,8.5323,8.5261,8.5221,8.5197,8.5182,8.5173,8.5168,8.5164,8.5163,8.5162,8.5161,8.516,8.516,8.516,8.516,8.516,8.516,8.516,8.516,8.516,8.516,8.516,0
8.1877,8.3335,8.4226,8.472,8.498,8.5109,8.5166,8.5184,8.5181,8.517,8.5154,8.5137,8.512,8.5104,8.509,8.5077,8.5065,8.5055,8.5045,8.5036,8.5029,8.5021,8.5015,8.5009,8.5003,8.4998,8.4993,8.4989,8.4985,8.4981,8.3551,8.5654,8.6204,8.6143,8.5891,8.5622,8.5397,8.5227,8.5106,8.5024,8.4969,8.4932,8.4909,8.4895,8.4885,8.4879,8.4876,8.4874,8.4872,8.4871,8.4871,8.4871,8.487,8.487,8.487,8.487,8.487,8.487,8.487,8.487,0
8.2251,8.3534,8.4326,8.4737,8.493,8.5007,8.5025,8.5014,8.4991,8.4964,8.4936,8.491,8.4887,8.4866,8.4847,8.483,8.4815,8.4801,8.4789,8.4778,8.4768,8.4759,8.4751,8.4744,8.4737,8.473,8.4724,8.4719,8.4714,8.4709,8.3592,8.563,8.6032,8.5857,8.5543,8.5251,8.5024,8.4864,8.4756,8.4685,8.4641,8.4613,8.4596,8.4585,8.4579,8.4575,8.4573,8.4572,8.4571,8.4571,8.457,8.457,8.457,8.457,8.457,8.457,8.457,8.457,8.457,8.457,0
8.2946,8.4796,8.5601,8.588,8.5929,8.5886,8.5814,8.5737,8.5667,8.5605,8.5551,8.5505,8.5465,8.5431,8.5401,8.5375,8.5352,8.5331,8.5313,8.5296,8.5281,8.5267,8.5255,8.5243,8.5233,8.5223,8.5214,8.5206,8.5198,8.5191,8.5449,8.7252,8.7023,8.6404,8.5869,8.5503,8.5275,8.5143,8.5068,8.5027,8.5005,8.4993,8.4987,8.4984,8.4982,8.4981,8.4981,8.4981,8.498,8.498,8.498,8.498,8.498,8.498,8.498,8.498,8.498,8.498,8.498,8.498,0
