  4   35  5
  4   36  5
  4   37  5
  4   38  5
  4   39  5
  4   40  5
  4   41  5
  4   42  5
  4   43  5
  4   44  5
  4   45  5
  4   46  5
  4   47  5
  4   48  5
  4   49  5
  4   50  5
  4   51  5
  4   52  3
  4   53  3
  4   54  3
  4   55  1
  4   56  1
  4   57  1
  4   58  1
  4   59  1
  4   60  1
  4   61  1
  4   62  1
  4   63  1
  4   64  1
  4   65  1
  4   66  1
  4   67  1
  4   68  1
  4   69  1
  4   70  1
  4   71  1
  4   72  1
  4   73  1
  4   74  1
  4   75  3
  4   76  4
  4   77  4
  4   78  4
  4   79  4
  4   80  4
  4   81  4
  4   82  4
  4   83  4
  4   84  4
  4   85  4
  4   86  4
  4   87  5
  4   88  5
  4   89  5
  4   90  5
  4   91  5
  4   92  5
  4   93  5
  4   94  5
  4   95  5
  4   96  5
  4   97  5
  4   98  5
  4   99  5
  4  100  3
  4  101  3
  4  102  5
  4  103  5
  4  104  5
  4  105  5
  4  106  5
  4  107  5
  4  108  5
  4  109  5
  4  110  5
  4  111  5
  4  112  5
  4  113  5
  4  114  5
  4  115  5
  4  116  5
  4  117  5
  4  118  5
  4  119  5
  4  120  0
  4  121  0
  4  122  0
  4  123  0
  4  124  0
  4  125  0
  4  126  0
  4  127  0
  4  128  0
  5    1  1
  5    2  1
  5    3  3
  5    4  3
  5    5  1
  5    6  1
  5    7  1
  5    8  1
  5    9  1
  5   10  1
  5   11  1
  5   12  3
  5   13  5
  5   14  3
  5   15  3
  5   16  5
  5   17  5
  5   18  5
  5   19  5
  5   20  3
  5   21  3
  5   22  1
  5   23  3
  5   24  3
  5   25  1
  5   26  1
  5   27  1
  5   28  1
  5   29  1
  5   30  1
  5   31  1
  5   32  1
  5   33  1
  5   34  1
  5   35  3
  5   36  1
  5   37  3
  5   38  1
  5   39  1
  5   40  3
  5   41  1
  5   42  3
  5   43  3
  5   44  5
  5   45  5
  5   46  3
  5   47  5
  5   48  5
  5   49  3
  5   50  5
  5   51  3
  5   52  3
  5   53  5
  5   54  3
  5   55  3
  5   56  3
  5   57  3
  5   58  3
  5   59  3
  5   60  3
  5   61  3
  5   62  3
  5   63  3
  5   64  3
  5   65  3
  5   66  3
  5   67  3
  5   68  3
  5   69  3
  5   70  3
  5   71  3
  5   72  3
  5   73  3
  5   74  3
  5   75  3
  5   76  3
  5   77  3
  5   78  3
  5   79  3
  5   80  3
  5   81  3
  5   82  3
  5   83  1
  5   84  1
  5   85  3
  5   86  1
  5   87  3
  5   88  3
  5   89  1
  5   90  3
  5   91  3
  5   92  3
  5   93  3
  5   94  1
  5   95  1
  5   96  3
  5   97  1
  5   98  1
  5   99  1
  5  100  1
  5  101  3
  5  102  3
  5  103  3
  5  104  3
  5  105  1
  5  106  3
  5  107  3
  5  108  3
  5  109  3
  5  110  1
  5  111  1
  5  112  1
  5  113  1
  5  114  1
  5  115  1
  5  116  1
  5  117  1
  5  118  1
  5  119  3
  5  120  1
  5  121  3
  5  122  3
  5  123  5
  5  124  5
  5  125  3
  5  126  3
  5  127  3
  5  128  0
  6    1  6
  6    2  6
  6    3  6
  6    4  3
  6    5  5
  6    6  5
  6    7  5
  6    8  5
  6    9  3
  6   10  5
  6   11  3
  6   12  2
  6   13  2
  6   14  2
  6   15  1
  6   16  2
  6   17  3
  6   18  1
  6   19  3
  6   20  4
  6   21  4
  6   22  4
  6   23  3
  6   24  4
  6   25  4
  6   26  4
  6   27  4
  6   28  4
  6   29  4
  6   30  4
  6   31  4
  6   32  4
  6   33  4
  6   34  4
  6   35  4
  6   36  5
  6   37  5
  6   38  5
  6   39  5
  6   40  5
  6   41  5
  6   42  5
  6   43  5
  6   44  5
  6   45  5
  6   46  5
  6   47  5
  6   48  5
  6   49  5
  6   50  5
  6   51  5
  6   52  5
  6   53  3
  6   54  2
  6   55  2
  6   56  1
  6   57  2
  6   58  1
  6   59  1
  6   60  1
  6   61  1
  6   62  1
  6   63  1
  6   64  1
  6   65  1
  6   66  1
  6   67  1
  6   68  1
  6   69  1
  6   70  1
  6   71  1
  6   72  1
  6   73  1
  6   74  3
  6   75  1
  6   76  1
  6   77  4
  6   78  4
  6   79  4
  6   80  4
  6   81  4
  6   82  4
  6   83  4
  6   84  4
  6   85  4
  6   86  4
  6   87  4
  6   88  4
  6   89  4
  6   90  4
  6   91  4
  6   92  5
  6   93  5
  6   94  5
  6   95  5
  6   96  5
  6   97  5
  6   98  3
  6   99  4
  6  100  4
  6  101  4
  6  102  4
  6  103  4
  6  104  4
  6  105  3
  6  106  5
  6  107  5
  6  108  5
  6  109  5
  6  110  5
  6  111  3
  6  112  5
  6  113  5
  6  114  5
  6  115  5
  6  116  5
  6  117  5
  6  118  5
  6  119  5
  6  120  5
  6  121  0
  6  122  0
  6  123  0
  6  124  0
  6  125  0
  6  126  0
  6  127  0
  6  128  0
  7    1  3
  7    2  3
  7    3  3
  7    4  3
  7    5  3
  7    6  3
  7    7  3
  7    8  3
  7    9  3
  7   10  3
  7   11  3
  7   12  3
  7   13  3
  7   14  2
  7   15  3
  7   16  1
  7   17  2
  7   18  1
  7   19  1
  7   20  1
  7   21  3
  7   22  1
  7   23  1
  7   24  1
  7   25  1
  7   26  1
  7   27  1
  7   28  3
  7   29  3
  7   30  3
  7   31  1
  7   32  3
  7   33  1
  7   34  1
  7   35  1
  7   36  3
  7   37  3
  7   38  3
  7   39  3
  7   40  2
  7   41  3
  7   42  1
  7   43  2
  7   44  3
  7   45  3
  7   46  3
  7   47  3
  7   48  3
  7   49  3
  7   50  3
  7   51  3
  7   52  3
  7   53  3
  7   54  3
  7   55  5
  7   56  3
  7   57  3
  7   58  3
  7   59  3
  7   60  1
  7   61  3
  7   62  3
  7   63  3
  7   64  3
  7   65  3
  7   66  3
  7   67  3
  7   68  2
  7   69  2
  7   70  3
  7   71  3
  7   72  1
  7   73  2
  7   74  3
  7   75  3
  7   76  3
  7   77  2
  7   78  3
  7   79  1
  7   80  1
  7   81  1
  7   82  1
  7   83  1
  7   84  1
  7   85  1
  7   86  3
  7   87  3
  7   88  3
  7   89  3
  7   90  5
  7   91  3
  7   92  5
  7   93  3
  7   94  3
  7   95  3
  7   96  1
  7   97  2
  7   98  3
  7   99  3
  7  100  3
  7  101  3
  7  102  5
  7  103  3
  7  104  3
  7  105  3
  7  106  3
  7  107  5
  7  108  5
  7  109  3
  7  110  5
  7  111  5
  7  112  3
  7  113  3
  7  114  2
  7  115  3
  7  116  3
  7  117  0
  7  118  0
  7  119  0
  7  120  0
  7  121  0
  7  122  0
  7  123  0
  7  124  0
  7  125  0
  7  126  0
  7  127  0
  7  128  0
  8    1  3
  8    2  5
  8    3  3
  8    4  5
  8    5  3
  8    6  5
  8    7  5
  8    8  3
  8    9  5
  8   10  5
  8   11  3
  8   12  5
  8   13  5
  8   14  5
  8   15  3
  8   16  3
  8   17  5
  8   18  3
  8   19  5
  8   20  3
  8   21  3
  8   22  5
  8   23  3
  8   24  3
  8   25  3
  8   26  3
  8   27  1
  8   28  1
  8   29  3
  8   30  1
  8   31  3
  8   32  3
  8   33  3
  8   34  3
  8   35  1
  8   36  1
  8   37  3
  8   38  3
  8   39  3
  8   40  3
  8   41  3
  8   42  3
  8   43  1
  8   44  1
  8   45  3
  8   46  3
  8   47  1
  8   48  3
  8   49  3
  8   50  3
  8   51  4
  8   52  4
  8   53  4
  8   54  3
  8   55  4
  8   56  4
  8   57  4
  8   58  3
  8   59  5
  8   60  5
  8   61  5
  8   62  3
  8   63  3
  8   64  3
  8   65  3
  8   66  3
  8   67  1
  8   68  3
  8   69  3
  8   70  3
  8   71  1
  8   72  3
  8   73  3
  8   74  3
  8   75  3
  8   76  3
  8   77  3
  8   78  3
  8   79  3
  8   80  3
  8   81  3
  8   82  3
  8   83  4
  8   84  3
  8   85  4
  8   86  4
  8   87  3
  8   88  4
  8   89  4
  8   90  4
  8   91  4
  8   92  4
  8   93  4
  8   94  4
  8   95  4
  8   96  5
  8   97  5
  8   98  5
  8   99  5
  8  100  5
  8  101  5
  8  102  4
  8  103  4
  8  104  4
  8  105  5
  8  106  5
  8  107  5
  8  108  5
  8  109  5
  8  110  5
  8  111  5
  8  112  5
  8  113  5
  8  114  3
  8  115  3
  8  116  5
  8  117  5
  8  118  4
  8  119  4
  8  120  4
  8  121  5
  8  122  0
  8  123  0
  8  124  0
  8  125  0
  8  126  0
  8  127  0
  8  128  0
  9    1  3
  9    2  3
  9    3  3
  9    4  3
  9    5  3
  9    6  3
  9    7  3
  9    8  3
  9    9  3
  9   10  3
  9   11  3
  9   12  3
  9   13  3
  9   14  3
  9   15  3
  9   16  3
  9   17  3
  9   18  3
  9   19  3
  9   20  3
  9   21  3
  9   22  3
  9   23  3
  9   24  3
  9   25  3
  9   26  3
  9   27  3
  9   28  3
  9   29  3
  9   30  3
  9   31  3
  9   32  3
  9   33  3
  9   34  3
  9   35  3
  9   36  3
  9   37  3
  9   38  3
  9   39  5
  9   40  3
  9   41  2
  9   42  1
  9   43  3
  9   44  2
  9   45  1
  9   46  1
  9   47  1
  9   48  1
  9   49  1
  9   50  1
  9   51  1
  9   52  1
  9   53  1
  9   54  3
  9   55  5
  9   56  5
  9   57  5
  9   58  5
  9   59  5
  9   60  5
  9   61  5
  9   62  5
  9   63  5
  9   64  5
  9   65  5
  9   66  3
  9   67  2
  9   68  2
  9   69  2
  9   70  3
  9   71  3
  9   72  3
  9   73  3
  9   74  3
  9   75  3
  9   76  3
  9   77  3
  9   78  3
  9   79  3
  9   80  3
  9   81  3
  9   82  3
  9   83  3
  9   84  5
  9   85  5
  9   86  5
  9   87  5
  9   88  5
  9   89  5
  9   90  5
  9   91  5
  9   92  5
  9   93  5
  9   94  5
  9   95  5
  9   96  5
  9   97  5
  9   98  5
  9   99  5
  9  100  5
  9  101  5
  9  102  5
  9  103  5
  9  104  5
  9  105  5
  9  106  5
  9  107  5
  9  108  5
  9  109  5
  9  110  3
  9  111  5
  9  112  5
  9  113  5
  9  114  0
  9  115  0
  9  116  0
  9  117  0
  9  118  0
  9  119  0
  9  120  0
  9  121  0
  9  122  0
  9  123  0
  9  124  0
  9  125  0
  9  126  0
  9  127  0
  9  128  0
 10    1  5
 10    2  5
 10    3  3
 10    4  3
 10    5  3
 10    6  2
 10    7  2
 10    8  3
 10    9  1
 10   10  1
 10   11  1
 10   12  1
 10   13  1
 10   14  1
 10   15  1
 10   16  1
 10   17  1
 10   18  1
 10   19  1
 10   20  1
 10   21  1
 10   22  1
 10   23  1
 10   24  1
 10   25  1
 10   26  1
 10   27  1
 10   28  1
 10   29  1
 10   30  3
 10   31  3
 10   32  4
 10   33  4
 10   34  4
 10   35  4
 10   36  4
 10   37  4
 10   38  5
 10   39  5
 10   40  5
 10   41  5
 10   42  5
 10   43  5
 10   44  5
 10   45  5
 10   46  5
 10   47  5
 10   48  5
 10   49  5
 10   50  5
 10   51  5
 10   52  5
 10   53  5
 10   54  5
 10   55  5
 10   56  5
 10   57  5
 10   58  5
 10   59  5
 10   60  5
 10   61  5
 10   62  5
 10   63  5
 10   64  5
 10   65  5
 10   66  5
 10   67  5
 10   68  3
 10   69  3
 10   70  3
 10   71  3
 10   72  5
 10   73  5
 10   74  5
 10   75  5
 10   76  5
 10   77  5
 10   78  5
 10   79  5
 10   80  5
 10   81  3
 10   82  2
 10   83  2
 10   84  2
 10   85  1
 10   86  1
 10   87  1
 10   88  1
 10   89  1
 10   90  1
 10   91  1
 10   92  1
 10   93  1
 10   94  1
 10   95  1
 10   96  1
 10   97  3
 10   98  3
 10   99  3
 10  100  3
 10  101  5
 10  102  5
 10  103  5
 10  104  3
 10  105  5
 10  106  3
 10  107  3
 10  108  3
 10  109  3
 10  110  3
 10  111  2
 10  112  1
 10  113  2
 10  114  2
 10  115  1
 10  116  1
 10  117  0
 10  118  0
 10  119  0
 10  120  0
 10  121  0
 10  122  0
 10  123  0
 10  124  0
 10  125  0
 10  126  0
 10  127  0
 10  128  0
 11    1  3
 11    2  5
 11    3  5
 11    4  3
 11    5  3
 11    6  5
 11    7  5
 11    8  3
 11    9  3
 11   10  3
 11   11  3
 11   12  2
 11   13  1
 11   14  1
 11   15  1
 11   16  3
 11   17  5
 11   18  3
 11   19  3
 11   20  3
 11   21  3
 11   22  3
 11   23  3
 11   24  3
 11   25  3
 11   26  3
 11   27  3
 11   28  3
 11   29  3
 11   30  3
 11   31  3
 11   32  3
 11   33  3
 11   34  3
 11   35  3
 11   36  3
 11   37  3
 11   38  3
 11   39  3
 11   40  3
 11   41  3
 11   42  3
 11   43  3
 11   44  3
 11   45  3
 11   46  3
 11   47  3
 11   48  3
 11   49  3
 11   50  3
 11   51  3
 11   52  3
 11   53  3
 11   54  3
 11   55  1
 11   56  3
 11   57  1
 11   58  1
 11   59  1
 11   60  1
 11   61  1
 11   62  1
 11   63  1
 11   64  1
 11   65  1
 11   66  3
 11   67  1
 11   68  1
 11   69  3
 11   70  1
 11   71  1
 11   72  1
 11   73  1
 11   74  3
 11   75  1
 11   76  1
 11   77  3
 11   78  5
 11   79  5
 11   80  5
 11   81  3
 11   82  3
 11   83  3
 11   84  1
 11   85  2
 11   86  3
 11   87  3
 11   88  2
 11   89  3
 11   90  3
 11   91  3
 11   92  3
 11   93  5
 11   94  5
 11   95  5
 11   96  5
 11   97  3
 11   98  5
 11   99  5
 11  100  5
 11  101  5
 11  102  3
 11  103  3
 11  104  3
 11  105  5
 11  106  3
 11  107  0
 11  108  0
 11  109  0
 11  110  0
 11  111  0
 11  112  0
 11  113  0
 11  114  0
 11  115  0
 11  116  0
 11  117  0
 11  118  0
 11  119  0
 11  120  0
 11  121  0
 11  122  0
 11  123  0
 11  124  0
 11  125  0
 11  126  0
 11  127  0
 11  128  0
 12    1  2
 12    2  1
 12    3  1
 12    4  1
 12    5  1
 12    6  3
 12    7  1
 12    8  3
 12    9  4
 12   10  4
 12   11  4
 12   12  4
 12   13  4
 12   14  4
 12   15  4
 12   16  5
 12   17  4
 12   18  4
 12   19  5
 12   20  5
 12   21  5
 12   22  5
 12   23  5
 12   24  5
 12   25  5
 12   26  5
 12   27  5
 12   28  5
 12   29  5
 12   30  5
 12   31  5
 12   32  3
 12   33  2
 12   34  2
 12   35  2
 12   36  2
 12   37  3
 12   38  1
 12   39  1
 12   40  1
 12   41  1
 12   42  1
 12   43  1
 12   44  1
 12   45  1
 12   46  1
 12   47  1
 12   48  1
 12   49  1
 12   50  1
 12   51  1
 12   52  3
 12   53  3
 12   54  4
 12   55  4
 12   56  4
 12   57  4
 12   58  4
 12   59  4
 12   60  4
 12   61  5
 12   62  5
 12   63  3
 12   64  3
 12   65  5
 12   66  5
 12   67  5
 12   68  5
 12   69  5
 12   70  5
 12   71  5
 12   72  5
 12   73  3
 12   74  3
 12   75  3
 12   76  3
 12   77  3
 12   78  2
 12   79  2
 12   80  2
 12   81  2
 12   82  2
 12   83  3
 12   84  4
 12   85  5
 12   86  5
 12   87  3
 12   88  1
 12   89  1
 12   90  1
 12   91  1
 12   92  1
 12   93  1
 12   94  1
 12   95  1
 12   96  1
 12   97  1
 12   98  1
 12   99  1
 12  100  1
 12  101  1
 12  102  1
 12  103  1
 12  104  1
 12  105  1
 12  106  1
 12  107  1
 12  108  1
 12  109  1
 12  110  3
 12  111  3
 12  112  3
 12  113  4
 12  114  4
 12  115  4
 12  116  4
 12  117  5
 12  118  0
 12  119  0
 12  120  0
 12  121  0
 12  122  0
 12  123  0
 12  124  0
 12  125  0
 12  126  0
 12  127  0
 12  128  0
